year,county_district_code,enrollment_size,demographic_composition,student_teacher_ratio,graduation_rate,free_reduced_lunch_pct,act_score_avg
2009,96092,5021,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 20.9, ""ENROLLMENT_HISPANIC_PCT"": 1.6, ""ENROLLMENT_WHITE_PCT"": 75.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,17.1,23.5
2009,96093,5643,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 7.6, ""ENROLLMENT_HISPANIC_PCT"": 1.7, ""ENROLLMENT_WHITE_PCT"": 87.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,15.1,23.7
2009,96094,10788,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.6, ""ENROLLMENT_HISPANIC_PCT"": 1.4, ""ENROLLMENT_WHITE_PCT"": 85.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,22.1,22.0
2009,96095,17467,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.1, ""ENROLLMENT_HISPANIC_PCT"": 2.4, ""ENROLLMENT_WHITE_PCT"": 70.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,17.0,24.1
2009,96098,2453,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 9.5, ""ENROLLMENT_HISPANIC_PCT"": 2.4, ""ENROLLMENT_WHITE_PCT"": 84.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,32.5,21.6
2009,96099,1655,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.0, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 77.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",18,,56.2,20.9
2009,96101,803,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.7, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 70.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,22.8,23.0
2009,96102,2487,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.4, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 65.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,16.1,25.4
2009,96103,1699,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 25.4, ""ENROLLMENT_HISPANIC_PCT"": 3.5, ""ENROLLMENT_WHITE_PCT"": 70.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,71.7,19.9
2009,96104,3110,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 99.2, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 0.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,83.8,16.8
2009,96106,3701,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 15.9, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 71.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,8.1,26.4
2009,96107,1033,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 41.4, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 54.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,52.5,19.9
2009,96109,4539,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.4, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 1.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,85.8,16.4
2009,96110,6355,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 39.2, ""ENROLLMENT_HISPANIC_PCT"": 11.3, ""ENROLLMENT_WHITE_PCT"": 46.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,68.3,19.0
2009,96111,6779,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.4, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 2.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,83.7,17.0
2009,96112,3213,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 84.8, ""ENROLLMENT_HISPANIC_PCT"": 1.3, ""ENROLLMENT_WHITE_PCT"": 12.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,59.4,18.8
2009,96113,988,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 24.3, ""ENROLLMENT_HISPANIC_PCT"": 4.7, ""ENROLLMENT_WHITE_PCT"": 64.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,47.5,23.6
2009,96114,4175,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 23.4, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 73.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,18.5,23.6
2009,96119,4225,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 47.1, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 50.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",2,,36.2,16.4
2009,115115,26108,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 81.0, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 13.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,68.7,16.3
2009,115906,2732,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 90.7, ""ENROLLMENT_HISPANIC_PCT"": 6.7, ""ENROLLMENT_WHITE_PCT"": 2.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,95.5,
2010,96088,18378,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 69.5, ""ENROLLMENT_HISPANIC_PCT"": 1.6, ""ENROLLMENT_WHITE_PCT"": 27.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,55.5,18.9
2010,96089,11713,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 79.7, ""ENROLLMENT_HISPANIC_PCT"": 1.3, ""ENROLLMENT_WHITE_PCT"": 18.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,67.9,18.1
2010,96090,5509,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 30.0, ""ENROLLMENT_HISPANIC_PCT"": 6.0, ""ENROLLMENT_WHITE_PCT"": 59.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,40.6,21.5
2010,96091,22382,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.1, ""ENROLLMENT_HISPANIC_PCT"": 1.8, ""ENROLLMENT_WHITE_PCT"": 82.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,14.4,24.3
2010,96092,4996,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 18.7, ""ENROLLMENT_HISPANIC_PCT"": 1.9, ""ENROLLMENT_WHITE_PCT"": 76.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,16.4,23.6
2010,96093,5678,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 7.0, ""ENROLLMENT_HISPANIC_PCT"": 1.6, ""ENROLLMENT_WHITE_PCT"": 87.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,16.5,23.7
2010,96094,10816,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.3, ""ENROLLMENT_HISPANIC_PCT"": 1.6, ""ENROLLMENT_WHITE_PCT"": 85.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,26.4,22.2
2010,96095,17386,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 15.9, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 70.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,18.9,24.1
2010,96098,2476,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 9.5, ""ENROLLMENT_HISPANIC_PCT"": 2.8, ""ENROLLMENT_WHITE_PCT"": 84.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,35.2,21.9
2010,96099,1621,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.6, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 76.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,56.7,20.4
2010,96101,803,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.0, ""ENROLLMENT_HISPANIC_PCT"": 4.0, ""ENROLLMENT_WHITE_PCT"": 70.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,27.1,23.5
2010,96102,2478,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.4, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 64.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",10,,16.3,26.0
2010,96103,1610,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 24.0, ""ENROLLMENT_HISPANIC_PCT"": 3.0, ""ENROLLMENT_WHITE_PCT"": 72.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,74.7,19.4
2010,96104,3009,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.9, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 1.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,85.0,16.9
2010,96106,3799,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.0, ""ENROLLMENT_HISPANIC_PCT"": 3.2, ""ENROLLMENT_WHITE_PCT"": 69.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,9.3,26.4
2010,96107,1034,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 42.5, ""ENROLLMENT_HISPANIC_PCT"": 1.9, ""ENROLLMENT_WHITE_PCT"": 53.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,55.9,19.1
2010,96109,4170,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.0, ""ENROLLMENT_HISPANIC_PCT"": 0.5, ""ENROLLMENT_WHITE_PCT"": 1.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,87.9,16.6
2010,96110,6344,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 39.4, ""ENROLLMENT_HISPANIC_PCT"": 12.3, ""ENROLLMENT_WHITE_PCT"": 45.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,71.4,18.9
2010,96111,6652,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.7, ""ENROLLMENT_HISPANIC_PCT"": 0.2, ""ENROLLMENT_WHITE_PCT"": 1.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,87.9,16.3
2010,96112,3188,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 84.4, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 12.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,63.3,17.5
2010,96113,1016,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.7, ""ENROLLMENT_HISPANIC_PCT"": 4.2, ""ENROLLMENT_WHITE_PCT"": 66.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,48.5,21.8
2010,96114,4248,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.9, ""ENROLLMENT_HISPANIC_PCT"": 1.4, ""ENROLLMENT_WHITE_PCT"": 73.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,19.9,23.8
2010,96119,4500,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 44.3, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 52.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",2,,44.6,16.6
2010,115115,25046,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 80.6, ""ENROLLMENT_HISPANIC_PCT"": 2.9, ""ENROLLMENT_WHITE_PCT"": 13.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,83.8,16.0
2010,115906,2992,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 90.3, ""ENROLLMENT_HISPANIC_PCT"": 7.3, ""ENROLLMENT_WHITE_PCT"": 1.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,95.7,
2010,115914,83,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 100.0, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 0.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,94.7,
2011,96088,18074,"{""ENROLLMENT_ASIAN_PCT"": 1.1, ""ENROLLMENT_BLACK_PCT"": 70.6, ""ENROLLMENT_HISPANIC_PCT"": 1.8, ""ENROLLMENT_WHITE_PCT"": 26.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.3}",13,0.0,57.6,18.4
2011,96089,11674,"{""ENROLLMENT_ASIAN_PCT"": 0.5, ""ENROLLMENT_BLACK_PCT"": 76.5, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 15.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.7}",15,0.0,68.8,18.4
2011,96090,5518,"{""ENROLLMENT_ASIAN_PCT"": 4.5, ""ENROLLMENT_BLACK_PCT"": 31.5, ""ENROLLMENT_HISPANIC_PCT"": 6.5, ""ENROLLMENT_WHITE_PCT"": 57.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,0.0,42.9,21.6
2011,96091,22568,"{""ENROLLMENT_ASIAN_PCT"": 5.6, ""ENROLLMENT_BLACK_PCT"": 10.6, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 81.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.4}",15,0.0,14.8,24.1
2011,96092,5110,"{""ENROLLMENT_ASIAN_PCT"": 1.9, ""ENROLLMENT_BLACK_PCT"": 16.4, ""ENROLLMENT_HISPANIC_PCT"": 2.2, ""ENROLLMENT_WHITE_PCT"": 76.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.9}",15,0.0,16.9,24.3
2011,96093,5696,"{""ENROLLMENT_ASIAN_PCT"": 3.9, ""ENROLLMENT_BLACK_PCT"": 6.1, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 86.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.3}",16,0.0,17.7,24.2
2011,96094,10699,"{""ENROLLMENT_ASIAN_PCT"": 3.0, ""ENROLLMENT_BLACK_PCT"": 9.1, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 83.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.9}",16,0.0,27.1,22.0
2011,96095,17456,"{""ENROLLMENT_ASIAN_PCT"": 10.9, ""ENROLLMENT_BLACK_PCT"": 15.2, ""ENROLLMENT_HISPANIC_PCT"": 3.0, ""ENROLLMENT_WHITE_PCT"": 68.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.5}",14,0.0,19.8,22.9
2011,96098,2495,"{""ENROLLMENT_ASIAN_PCT"": 2.7, ""ENROLLMENT_BLACK_PCT"": 7.2, ""ENROLLMENT_HISPANIC_PCT"": 4.2, ""ENROLLMENT_WHITE_PCT"": 81.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.5}",17,0.0,37.8,21.6
2011,96099,1503,"{""ENROLLMENT_ASIAN_PCT"": 10.4, ""ENROLLMENT_BLACK_PCT"": 7.8, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 74.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.0}",16,0.0,57.8,20.1
2011,96101,792,"{""ENROLLMENT_ASIAN_PCT"": 3.7, ""ENROLLMENT_BLACK_PCT"": 21.5, ""ENROLLMENT_HISPANIC_PCT"": 3.5, ""ENROLLMENT_WHITE_PCT"": 68.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.0}",11,0.0,29.8,23.8
2011,96102,2509,"{""ENROLLMENT_ASIAN_PCT"": 10.7, ""ENROLLMENT_BLACK_PCT"": 21.6, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 65.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",10,0.0,15.8,25.8
2011,96103,1555,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 20.7, ""ENROLLMENT_HISPANIC_PCT"": 4.0, ""ENROLLMENT_WHITE_PCT"": 70.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.8}",12,0.0,73.8,19.9
2011,96104,2906,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.5, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 1.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.2}",15,0.0,82.1,16.7
2011,96106,3939,"{""ENROLLMENT_ASIAN_PCT"": 10.8, ""ENROLLMENT_BLACK_PCT"": 15.2, ""ENROLLMENT_HISPANIC_PCT"": 4.2, ""ENROLLMENT_WHITE_PCT"": 66.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.6}",12,0.0,10.8,26.0
2011,96107,1072,"{""ENROLLMENT_ASIAN_PCT"": 1.6, ""ENROLLMENT_BLACK_PCT"": 38.5, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 56.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.7}",12,0.0,51.6,17.3
2011,96109,4437,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.5, ""ENROLLMENT_HISPANIC_PCT"": 0.6, ""ENROLLMENT_WHITE_PCT"": 1.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,0.0,90.3,16.2
2011,96110,6130,"{""ENROLLMENT_ASIAN_PCT"": 2.2, ""ENROLLMENT_BLACK_PCT"": 38.9, ""ENROLLMENT_HISPANIC_PCT"": 12.7, ""ENROLLMENT_WHITE_PCT"": 44.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.4}",17,0.0,73.2,19.5
2011,96111,6212,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 98.0, ""ENROLLMENT_HISPANIC_PCT"": 0.2, ""ENROLLMENT_WHITE_PCT"": 1.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",19,0.0,89.9,16.1
2011,96112,3049,"{""ENROLLMENT_ASIAN_PCT"": 1.2, ""ENROLLMENT_BLACK_PCT"": 83.4, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 12.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.5}",13,0.0,60.0,18.4
2011,96113,1024,"{""ENROLLMENT_ASIAN_PCT"": 5.7, ""ENROLLMENT_BLACK_PCT"": 19.5, ""ENROLLMENT_HISPANIC_PCT"": 6.1, ""ENROLLMENT_WHITE_PCT"": 64.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.2}",14,0.0,47.2,22.1
2011,96114,4271,"{""ENROLLMENT_ASIAN_PCT"": 2.2, ""ENROLLMENT_BLACK_PCT"": 21.1, ""ENROLLMENT_HISPANIC_PCT"": 1.9, ""ENROLLMENT_WHITE_PCT"": 72.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.6}",14,0.0,19.8,23.1
2011,96119,4427,"{""ENROLLMENT_ASIAN_PCT"": 1.3, ""ENROLLMENT_BLACK_PCT"": 40.3, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 50.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.6}",2,0.0,46.0,16.5
2011,115115,23576,"{""ENROLLMENT_ASIAN_PCT"": 2.7, ""ENROLLMENT_BLACK_PCT"": 80.5, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 13.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,0.0,86.0,16.6
2011,115906,3182,"{""ENROLLMENT_ASIAN_PCT"": 0.5, ""ENROLLMENT_BLACK_PCT"": 89.0, ""ENROLLMENT_HISPANIC_PCT"": 7.6, ""ENROLLMENT_WHITE_PCT"": 2.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,0.0,95.8,
2011,115914,178,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 100.0, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 0.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",22,0.0,89.0,
2012,96088,17752,"{""ENROLLMENT_ASIAN_PCT"": 1.1, ""ENROLLMENT_BLACK_PCT"": 71.3, ""ENROLLMENT_HISPANIC_PCT"": 1.9, ""ENROLLMENT_WHITE_PCT"": 25.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.4}",15,0.0,59.8,18.7
2012,96089,11494,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 77.5, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 15.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.5}",15,0.0,72.6,18.0
2012,96090,5502,"{""ENROLLMENT_ASIAN_PCT"": 4.1, ""ENROLLMENT_BLACK_PCT"": 31.2, ""ENROLLMENT_HISPANIC_PCT"": 7.1, ""ENROLLMENT_WHITE_PCT"": 56.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.0}",13,0.0,44.1,22.5
2012,96091,22268,"{""ENROLLMENT_ASIAN_PCT"": 5.9, ""ENROLLMENT_BLACK_PCT"": 10.3, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 80.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.8}",15,0.0,15.3,23.9
2012,96092,5132,"{""ENROLLMENT_ASIAN_PCT"": 1.9, ""ENROLLMENT_BLACK_PCT"": 15.2, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 76.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.4}",15,0.0,16.4,23.8
2012,96093,5766,"{""ENROLLMENT_ASIAN_PCT"": 4.2, ""ENROLLMENT_BLACK_PCT"": 5.1, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 86.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.7}",16,0.0,17.5,23.1
2012,96094,10647,"{""ENROLLMENT_ASIAN_PCT"": 3.2, ""ENROLLMENT_BLACK_PCT"": 8.5, ""ENROLLMENT_HISPANIC_PCT"": 2.9, ""ENROLLMENT_WHITE_PCT"": 82.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.2}",16,0.0,29.5,22.6
2012,96095,17351,"{""ENROLLMENT_ASIAN_PCT"": 11.4, ""ENROLLMENT_BLACK_PCT"": 14.6, ""ENROLLMENT_HISPANIC_PCT"": 4.3, ""ENROLLMENT_WHITE_PCT"": 65.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.5}",14,0.0,20.4,23.7
2012,96098,2418,"{""ENROLLMENT_ASIAN_PCT"": 3.1, ""ENROLLMENT_BLACK_PCT"": 6.9, ""ENROLLMENT_HISPANIC_PCT"": 4.3, ""ENROLLMENT_WHITE_PCT"": 80.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.7}",16,0.0,40.5,21.3
2012,96099,1568,"{""ENROLLMENT_ASIAN_PCT"": 11.4, ""ENROLLMENT_BLACK_PCT"": 11.1, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 69.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.2}",17,0.0,59.5,20.3
2012,96101,772,"{""ENROLLMENT_ASIAN_PCT"": 4.0, ""ENROLLMENT_BLACK_PCT"": 23.2, ""ENROLLMENT_HISPANIC_PCT"": 3.5, ""ENROLLMENT_WHITE_PCT"": 65.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.9}",10,0.0,30.5,22.8
2012,96102,2516,"{""ENROLLMENT_ASIAN_PCT"": 11.3, ""ENROLLMENT_BLACK_PCT"": 20.3, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 65.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.4}",10,0.0,15.4,26.0
2012,96103,1544,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 18.9, ""ENROLLMENT_HISPANIC_PCT"": 4.1, ""ENROLLMENT_WHITE_PCT"": 71.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.9}",14,0.0,76.2,19.6
